depth [m],temp [K]
64.38811588,-25.80437773
236.1570951,-24.71202455
335.5325158,-24.16205966
543.8480719,-22.26394354
647.1243949,-20.35136604
750.814918,-17.47679369
846.6250456,-13.53268947
