depth [m],temp [K]
408.1815489,-25.58979034
481.3564342,-24.58002344
581.8154894,-23.30160177
687.2501111,-21.11577028
793.1882126,-17.78564917
894.7060566,-13.09519469
998.0527173,-7.370621175
