depth [m],temp [K]
48.68849294,-25.80969248
83.6206421,-25.30557717
126.882447,-24.75674624
175.336496,-24.20192662
590.9021955,-17.17239261
681.9009267,-14.33268498
778.0505296,-10.51202858
868.3045565,-7.014894967
1001.323919,-0.975758568
