depth [m],temp [K]
100.595653,-28.34625416
199.4328623,-28.39679827
297.1294595,-28.37377462
398.5805716,-28.45399766
494.4395159,-28.60940732
598.6312654,-28.77417034
702.9022242,-28.8731001
803.5295609,-28.86644482
909.2896521,-28.68207573
994.7405107,-28.33744042
1099.692668,-27.54312438
1197.294215,-26.4797194
1301.501806,-25.20316575
1407.040112,-23.33123482
1495.801914,-21.39275115
1597.284709,-18.98264232
1690.498067,-16.58080763
1806.587035,-13.09632161
