depth [m],temp [K]
427.2429769,-21.75917547
320.1470805,-22.96214386
528.2151787,-19.3145931
581.4112369,-18.49454181
634.1866451,-17.20819518
869.9933814,-11.1452232
1026.281071,-4.14413973
1055.54861,-2.933102483
