depth [m],temp [K]
200.748211,-23.921516
146.16206,-24.610811
281.845634,-23.378151
363.114198,-22.715759
449.260276,-21.05944
534.021668,-19.692671
615.998133,-17.995182
702.385364,-14.834044
782.891573,-12.06776
843.856609,-10.744607
992.671353,-5.2585079
972.647874,-5.7135541
942.612656,-7.4797964
932.974315,-7.6482817
1017.94574,-4.2942013
1061.04212,-2.4442598
1077.91505,-1.571669
1094.80354,-0.8747648
