depth [m],temp [K]
1029.5,-29.942
1029.6,-29.942
1029.7,-29.942
1029.8,-29.942
1029.9,-29.942
1030.1,-29.942
1030.2,-29.942
1030.3,-29.942
1030.4,-29.942
1030.5,-29.942
1030.7,-29.943
1030.8,-29.943
1030.9,-29.943
1031,-29.943
1031.1,-29.943
1031.3,-29.943
1031.4,-29.943
1031.5,-29.943
1031.6,-29.943
1031.8,-29.943
1031.9,-29.943
1032,-29.944
1032.1,-29.944
1032.2,-29.944
1032.4,-29.944
1032.5,-29.944
1032.6,-29.944
1032.7,-29.944
1032.8,-29.944
1033,-29.944
1033.1,-29.944
1033.2,-29.944
1033.3,-29.945
1033.4,-29.945
1033.6,-29.945
1033.7,-29.945
1033.8,-29.945
1033.9,-29.945
1034,-29.945
1034.2,-29.945
1034.3,-29.945
1034.4,-29.945
1034.5,-29.945
1034.6,-29.946
1034.8,-29.946
1034.9,-29.946
1035,-29.946
1035.1,-29.946
1035.2,-29.946
1035.4,-29.946
1035.5,-29.946
1035.6,-29.946
1035.8,-29.946
1035.9,-29.946
1036,-29.947
1036.1,-29.947
1036.2,-29.947
1036.3,-29.947
1036.5,-29.947
1036.6,-29.947
1036.7,-29.947
1036.8,-29.947
1036.9,-29.947
1037.1,-29.947
1037.2,-29.947
1037.3,-29.948
1037.4,-29.948
1037.5,-29.948
1037.7,-29.948
1037.8,-29.948
1037.9,-29.948
1038,-29.948
1038.1,-29.948
1038.3,-29.948
1038.4,-29.948
1038.5,-29.949
1038.6,-29.949
1038.7,-29.949
1038.9,-29.949
1039,-29.949
1039.1,-29.949
1039.2,-29.949
1039.4,-29.949
1039.5,-29.949
1039.6,-29.949
1039.7,-29.949
1039.9,-29.95
1040,-29.95
1040.1,-29.95
1040.2,-29.95
1040.3,-29.95
1040.4,-29.95
1040.6,-29.95
1040.7,-29.95
1040.8,-29.95
1040.9,-29.95
1041.1,-29.95
1041.2,-29.951
1041.3,-29.951
1041.4,-29.951
1041.5,-29.951
1041.6,-29.951
1041.8,-29.951
1041.9,-29.951
1042,-29.951
1042.1,-29.951
1042.2,-29.951
1042.4,-29.951
1042.5,-29.952
1042.6,-29.952
1042.7,-29.952
1042.8,-29.952
1043,-29.952
1043.1,-29.952
1043.2,-29.952
1043.3,-29.952
1043.5,-29.952
1043.6,-29.952
1043.7,-29.953
1043.8,-29.953
1044,-29.953
1044.1,-29.953
1044.2,-29.953
1044.3,-29.953
1044.4,-29.953
1044.5,-29.953
1044.7,-29.953
1044.8,-29.953
1044.9,-29.953
1045,-29.954
1045.2,-29.954
1045.3,-29.954
1045.4,-29.954
1045.5,-29.954
1045.6,-29.954
1045.7,-29.954
1045.9,-29.954
1046,-29.954
1046.1,-29.954
1046.2,-29.955
1046.3,-29.955
1046.5,-29.955
1046.6,-29.955
1046.7,-29.955
1046.8,-29.955
1047,-29.955
1047.1,-29.955
1047.2,-29.955
1047.3,-29.955
1047.4,-29.955
1047.6,-29.956
1047.7,-29.956
1047.8,-29.956
1047.9,-29.956
1048.1,-29.956
1048.2,-29.956
1048.3,-29.956
1048.4,-29.956
1048.5,-29.956
1048.6,-29.956
1048.8,-29.956
1048.9,-29.957
1049,-29.957
1049.1,-29.957
1049.3,-29.957
1049.4,-29.957
1049.5,-29.957
1049.6,-29.957
1049.7,-29.957
1049.8,-29.957
1050,-29.957
1050.1,-29.958
1050.2,-29.958
1050.3,-29.958
1050.4,-29.958
1050.6,-29.958
1050.7,-29.958
1050.8,-29.958
1051,-29.958
1051.1,-29.958
1051.2,-29.958
1051.3,-29.958
1051.4,-29.959
1051.5,-29.959
1051.7,-29.959
1051.8,-29.959
1051.9,-29.959
1052,-29.959
1052.2,-29.959
1052.3,-29.959
1052.4,-29.959
1052.5,-29.959
1052.6,-29.96
1052.7,-29.96
1052.9,-29.96
1053,-29.96
1053.1,-29.96
1053.2,-29.96
1053.4,-29.96
1053.5,-29.96
1053.6,-29.96
1053.7,-29.96
1053.8,-29.96
1053.9,-29.961
1054.1,-29.961
1054.2,-29.961
1054.3,-29.961
1054.4,-29.961
1054.6,-29.961
1054.7,-29.961
1054.8,-29.961
1054.9,-29.961
1055.1,-29.961
1055.2,-29.961
1055.3,-29.962
1055.4,-29.962
1055.5,-29.962
1055.7,-29.962
1055.8,-29.962
1055.9,-29.962
1056,-29.962
1056.1,-29.962
1056.3,-29.962
1056.4,-29.962
1056.5,-29.962
1056.6,-29.963
1056.7,-29.963
1056.8,-29.963
1057,-29.963
1057.1,-29.963
1057.2,-29.963
1057.3,-29.963
1057.5,-29.963
1057.6,-29.963
1057.7,-29.963
1057.8,-29.964
1057.9,-29.964
1058,-29.964
1058.2,-29.964
1058.3,-29.964
1058.4,-29.964
1058.6,-29.964
1058.7,-29.964
1058.8,-29.964
1058.9,-29.964
1059,-29.964
1059.2,-29.965
1059.3,-29.965
1059.4,-29.965
1059.5,-29.965
1059.6,-29.965
1059.7,-29.965
1059.9,-29.965
1060,-29.965
1060.1,-29.965
1060.2,-29.965
1060.4,-29.965
1060.5,-29.966
1060.6,-29.966
1060.7,-29.966
1060.8,-29.966
1060.9,-29.966
1061.1,-29.966
1061.2,-29.966
1061.3,-29.966
1061.4,-29.966
1061.6,-29.966
1061.7,-29.967
1061.8,-29.967
1061.9,-29.967
1062.1,-29.967
1062.2,-29.967
1062.3,-29.967
1062.4,-29.967
1062.5,-29.967
1062.7,-29.967
1062.8,-29.967
1062.9,-29.967
1063,-29.968
1063.1,-29.968
1063.3,-29.968
1063.4,-29.968
1063.5,-29.968
1063.6,-29.968
1063.7,-29.968
1063.8,-29.968
1064,-29.968
1064.1,-29.968
1064.2,-29.969
1064.3,-29.969
1064.5,-29.969
1064.6,-29.969
1064.7,-29.969
1064.8,-29.969
1064.9,-29.969
1065,-29.969
1065.2,-29.969
1065.3,-29.969
1065.4,-29.969
1065.5,-29.97
1065.7,-29.97
1065.8,-29.97
1065.9,-29.97
1066,-29.97
1066.2,-29.97
1066.3,-29.97
1066.4,-29.97
1066.5,-29.97
1066.6,-29.97
1066.8,-29.971
1066.9,-29.971
1067,-29.971
1067.1,-29.971
1067.2,-29.971
1067.4,-29.971
1067.5,-29.971
1067.6,-29.971
1067.7,-29.971
1067.8,-29.971
1068,-29.972
1068.1,-29.972
1068.2,-29.972
1068.3,-29.972
1068.4,-29.972
1068.6,-29.972
1068.7,-29.972
1068.8,-29.972
1068.9,-29.972
1069,-29.972
1069.1,-29.973
1069.3,-29.973
1069.4,-29.973
1069.5,-29.973
1069.7,-29.973
1069.8,-29.973
1069.9,-29.973
1070,-29.973
1070.1,-29.973
1070.2,-29.973
1070.4,-29.974
1070.5,-29.974
1070.6,-29.974
1070.7,-29.974
1070.9,-29.974
1071,-29.974
1071.1,-29.974
1071.2,-29.974
1071.3,-29.974
1071.4,-29.974
1071.6,-29.975
1071.7,-29.975
1071.8,-29.975
1071.9,-29.975
1072.1,-29.975
1072.2,-29.975
1072.3,-29.975
1072.4,-29.975
1072.5,-29.975
1072.6,-29.975
1072.8,-29.976
1072.9,-29.976
1073,-29.976
1073.1,-29.976
1073.3,-29.976
1073.4,-29.976
1073.5,-29.976
1073.6,-29.976
1073.8,-29.976
1073.9,-29.976
1074,-29.977
1074.1,-29.977
1074.2,-29.977
1074.3,-29.977
1074.5,-29.977
1074.6,-29.977
1074.7,-29.977
1074.8,-29.977
1075,-29.977
1075.1,-29.977
1075.2,-29.978
1075.3,-29.978
1075.4,-29.978
1075.5,-29.978
1075.7,-29.978
1075.8,-29.978
1075.9,-29.978
1076,-29.978
1076.1,-29.978
1076.3,-29.978
1076.4,-29.979
1076.5,-29.979
1076.6,-29.979
1076.7,-29.979
1076.9,-29.979
1077,-29.979
1077.1,-29.979
1077.3,-29.979
1077.4,-29.979
1077.5,-29.979
1077.6,-29.98
1077.7,-29.98
1077.8,-29.98
1078,-29.98
1078.1,-29.98
1078.2,-29.98
1078.3,-29.98
1078.4,-29.98
1078.6,-29.98
1078.7,-29.98
1078.8,-29.981
1078.9,-29.981
1079,-29.981
1079.2,-29.981
1079.3,-29.981
1079.4,-29.981
1079.5,-29.981
1079.6,-29.981
1079.8,-29.981
1079.9,-29.981
1080,-29.982
1080.1,-29.982
1080.2,-29.982
1080.4,-29.982
1080.5,-29.982
1080.6,-29.982
1080.7,-29.982
1080.9,-29.982
1081,-29.982
1081.1,-29.982
1081.2,-29.983
1081.4,-29.983
1081.5,-29.983
1081.6,-29.983
1081.7,-29.983
1081.8,-29.983
1081.9,-29.983
1082.1,-29.983
1082.2,-29.983
1082.3,-29.983
1082.4,-29.984
1082.6,-29.984
1082.7,-29.984
1082.8,-29.984
1082.9,-29.984
1083,-29.984
1083.2,-29.984
1083.3,-29.984
1083.4,-29.984
1083.5,-29.984
1083.6,-29.985
1083.7,-29.985
1083.9,-29.985
1084,-29.985
1084.1,-29.985
1084.2,-29.985
1084.3,-29.985
1084.5,-29.985
1084.6,-29.985
1084.7,-29.985
1084.9,-29.985
1085,-29.986
1085.1,-29.986
1085.2,-29.986
1085.3,-29.986
1085.5,-29.986
1085.6,-29.986
1085.7,-29.986
1085.8,-29.986
1085.9,-29.986
1086,-29.986
1086.2,-29.987
1086.3,-29.987
1086.4,-29.987
1086.5,-29.987
1086.7,-29.987
1086.8,-29.987
1086.9,-29.987
1087,-29.987
1087.1,-29.987
1087.2,-29.987
1087.4,-29.988
1087.5,-29.988
1087.6,-29.988
1087.7,-29.988
1087.9,-29.988
1088,-29.988
1088.1,-29.988
1088.2,-29.988
1088.4,-29.988
1088.5,-29.988
1088.6,-29.989
1088.7,-29.989
1088.8,-29.989
1088.9,-29.989
1089.1,-29.989
1089.2,-29.989
1089.3,-29.989
1089.4,-29.989
1089.6,-29.989
1089.7,-29.989
1089.8,-29.989
1089.9,-29.99
1090,-29.99
1090.1,-29.99
1090.3,-29.99
1090.4,-29.99
1090.5,-29.99
1090.6,-29.99
1090.8,-29.99
1090.9,-29.99
1091,-29.99
1091.1,-29.991
1091.2,-29.991
1091.3,-29.991
1091.5,-29.991
1091.6,-29.991
1091.7,-29.991
1091.8,-29.991
1092,-29.991
1092.1,-29.991
1092.2,-29.991
1092.3,-29.991
1092.4,-29.992
1092.6,-29.992
1092.7,-29.992
1092.8,-29.992
1092.9,-29.992
1093.1,-29.992
1093.2,-29.992
1093.3,-29.992
1093.4,-29.992
1093.5,-29.992
1093.7,-29.993
1093.8,-29.993
1093.9,-29.993
1094,-29.993
1094.1,-29.993
1094.2,-29.993
1094.4,-29.993
1094.5,-29.993
1094.6,-29.993
1094.7,-29.993
1094.8,-29.994
1095,-29.994
1095.1,-29.994
1095.2,-29.994
1095.3,-29.994
1095.4,-29.994
1095.5,-29.994
1095.7,-29.994
1095.8,-29.994
1095.9,-29.994
1096,-29.994
1096.2,-29.995
1096.3,-29.995
1096.4,-29.995
1096.5,-29.995
1096.6,-29.995
1096.7,-29.995
1096.9,-29.995
1097,-29.995
1097.1,-29.995
1097.2,-29.995
1097.3,-29.995
1097.5,-29.996
1097.6,-29.996
1097.7,-29.996
1097.8,-29.996
1097.9,-29.996
1098,-29.996
1098.2,-29.996
1098.3,-29.996
1098.4,-29.996
1098.5,-29.996
1098.6,-29.997
1098.7,-29.997
1098.9,-29.997
1099,-29.997
1099.1,-29.997
1099.2,-29.997
1099.4,-29.997
1099.5,-29.997
1099.6,-29.997
1099.7,-29.997
1099.8,-29.997
1100,-29.998
1100.1,-29.998
1100.2,-29.998
1100.3,-29.998
1100.4,-29.998
1100.5,-29.998
1100.7,-29.998
1100.8,-29.998
1100.9,-29.998
1101,-29.998
1101.1,-29.998
1101.3,-29.999
1101.4,-29.999
1101.5,-29.999
1101.6,-29.999
1101.7,-29.999
1101.8,-29.999
1102,-29.999
1102.1,-29.999
1102.2,-29.999
1102.3,-29.999
1102.4,-29.999
1102.6,-30
1102.7,-30
1102.8,-30
1102.9,-30
1103,-30
1103.2,-30
1103.3,-30
1103.4,-30
1103.5,-30
1103.6,-30
1103.8,-30
1103.9,-30.001
1104,-30.001
1104.1,-30.001
1104.2,-30.001
1104.3,-30.001
1104.5,-30.001
1104.6,-30.001
1104.7,-30.001
1104.8,-30.001
1104.9,-30.001
1105,-30.001
1105.2,-30.002
1105.3,-30.002
1105.4,-30.002
1105.5,-30.002
1105.6,-30.002
1105.8,-30.002
1105.9,-30.002
1106,-30.002
1106.1,-30.002
1106.2,-30.002
1106.3,-30.002
1106.5,-30.003
1106.6,-30.003
1106.7,-30.003
1106.8,-30.003
1107,-30.003
1107.1,-30.003
1107.2,-30.003
1107.3,-30.003
1107.4,-30.003
1107.6,-30.003
1107.7,-30.003
1107.8,-30.004
1107.9,-30.004
1108,-30.004
1108.1,-30.004
1108.3,-30.004
1108.4,-30.004
1108.5,-30.004
1108.6,-30.004
1108.7,-30.004
1108.9,-30.004
1109,-30.004
1109.1,-30.005
1109.2,-30.005
1109.3,-30.005
1109.4,-30.005
1109.5,-30.005
1109.7,-30.005
1109.8,-30.005
1109.9,-30.005
1110,-30.005
1110.2,-30.005
1110.3,-30.005
1110.4,-30.006
1110.5,-30.006
1110.6,-30.006
1110.8,-30.006
1110.9,-30.006
1111,-30.006
1111.1,-30.006
1111.2,-30.006
1111.3,-30.006
1111.5,-30.006
1111.6,-30.007
1111.7,-30.007
1111.8,-30.007
1111.9,-30.007
1112.1,-30.007
1112.2,-30.007
1112.3,-30.007
1112.4,-30.007
1112.5,-30.007
1112.6,-30.007
1112.8,-30.007
1112.9,-30.008
1113,-30.008
1113.1,-30.008
1113.2,-30.008
1113.3,-30.008
1113.5,-30.008
1113.6,-30.008
1113.7,-30.008
1113.8,-30.008
1114,-30.008
1114.1,-30.008
1114.2,-30.009
1114.3,-30.009
1114.4,-30.009
1114.5,-30.009
1114.7,-30.009
1114.8,-30.009
1114.9,-30.009
1115,-30.009
1115.1,-30.009
1115.3,-30.009
1115.4,-30.01
1115.5,-30.01
1115.6,-30.01
1115.7,-30.01
1115.8,-30.01
1116,-30.01
1116.1,-30.01
1116.2,-30.01
1116.3,-30.01
1116.4,-30.01
1116.5,-30.011
1116.7,-30.011
1116.8,-30.011
1116.9,-30.011
1117,-30.011
1117.1,-30.011
1117.3,-30.011
1117.4,-30.011
1117.5,-30.011
1117.6,-30.011
1117.8,-30.012
1117.9,-30.012
1118,-30.012
1118.1,-30.012
1118.2,-30.012
1118.3,-30.012
1118.5,-30.012
1118.6,-30.012
1118.7,-30.012
1118.8,-30.012
1118.9,-30.012
1119,-30.013
1119.2,-30.013
1119.3,-30.013
1119.4,-30.013
1119.5,-30.013
1119.6,-30.013
1119.8,-30.013
1119.9,-30.013
1120,-30.013
1120.1,-30.013
1120.2,-30.014
1120.3,-30.014
1120.5,-30.014
1120.6,-30.014
1120.7,-30.014
1120.8,-30.014
1121,-30.014
1121.1,-30.014
1121.2,-30.014
1121.3,-30.014
1121.4,-30.015
1121.5,-30.015
1121.7,-30.015
1121.8,-30.015
1121.9,-30.015
1122,-30.015
1122.1,-30.015
1122.3,-30.015
1122.4,-30.015
1122.5,-30.015
1122.6,-30.016
1122.7,-30.016
1122.8,-30.016
1123,-30.016
1123.1,-30.016
1123.2,-30.016
1123.3,-30.016
1123.4,-30.016
1123.6,-30.016
1123.7,-30.016
1123.8,-30.017
1123.9,-30.017
1124,-30.017
1124.1,-30.017
1124.3,-30.017
1124.4,-30.017
1124.5,-30.017
1124.6,-30.017
1124.8,-30.017
1124.9,-30.017
1125,-30.018
1125.1,-30.018
1125.2,-30.018
1125.3,-30.018
1125.5,-30.018
1125.6,-30.018
1125.7,-30.018
1125.8,-30.018
1125.9,-30.018
1126.1,-30.018
1126.2,-30.019
1126.3,-30.019
1126.4,-30.019
1126.5,-30.019
1126.6,-30.019
1126.8,-30.019
1126.9,-30.019
1127,-30.019
1127.1,-30.019
1127.2,-30.019
1127.3,-30.02
1127.5,-30.02
1127.6,-30.02
1127.7,-30.02
1127.8,-30.02
1127.9,-30.02
1128.1,-30.02
1128.2,-30.02
1128.3,-30.02
1128.4,-30.02
1128.6,-30.021
1128.7,-30.021
1128.8,-30.021
1128.9,-30.021
1129,-30.021
1129.1,-30.021
1129.3,-30.021
1129.4,-30.021
1129.5,-30.021
1129.6,-30.021
1129.7,-30.022
1129.9,-30.022
1130,-30.022
1130.1,-30.022
1130.2,-30.022
1130.3,-30.022
1130.4,-30.022
1130.5,-30.022
1130.7,-30.022
1130.8,-30.022
1130.9,-30.022
1131,-30.023
1131.1,-30.023
1131.3,-30.023
1131.4,-30.023
1131.5,-30.023
1131.6,-30.023
1131.8,-30.023
1131.9,-30.023
1132,-30.023
1132.1,-30.023
1132.2,-30.024
1132.3,-30.024
1132.5,-30.024
1132.6,-30.024
1132.7,-30.024
1132.8,-30.024
1132.9,-30.024
1133.1,-30.024
1133.2,-30.024
1133.3,-30.024
1133.4,-30.025
1133.5,-30.025
1133.6,-30.025
1133.8,-30.025
1133.9,-30.025
1134,-30.025
1134.1,-30.025
1134.2,-30.025
1134.3,-30.025
1134.5,-30.025
1134.6,-30.026
1134.7,-30.026
1134.8,-30.026
1134.9,-30.026
1135.1,-30.026
1135.2,-30.026
1135.3,-30.026
1135.4,-30.026
1135.5,-30.026
1135.7,-30.026
1135.8,-30.027
1135.9,-30.027
1136,-30.027
1136.1,-30.027
1136.3,-30.027
1136.4,-30.027
1136.5,-30.027
1136.6,-30.027
1136.7,-30.027
1136.8,-30.027
1137,-30.028
1137.1,-30.028
1137.2,-30.028
1137.3,-30.028
1137.4,-30.028
1137.6,-30.028
1137.7,-30.028
1137.8,-30.028
1137.9,-30.028
1138,-30.028
1138.1,-30.029
1138.3,-30.029
1138.4,-30.029
1138.5,-30.029
1138.6,-30.029
1138.7,-30.029
1138.9,-30.029
1139,-30.029
1139.1,-30.029
1139.2,-30.029
1139.3,-30.03
1139.5,-30.03
1139.6,-30.03
1139.7,-30.03
1139.8,-30.03
1139.9,-30.03
1140.1,-30.03
1140.2,-30.03
1140.3,-30.03
1140.4,-30.031
1140.5,-30.031
1140.6,-30.031
1140.8,-30.031
1140.9,-30.031
1141,-30.031
1141.1,-30.031
1141.2,-30.031
1141.4,-30.031
1141.5,-30.031
1141.6,-30.032
1141.7,-30.032
1141.8,-30.032
1141.9,-30.032
1142.1,-30.032
1142.2,-30.032
1142.3,-30.032
1142.4,-30.032
1142.6,-30.032
1142.7,-30.032
1142.8,-30.033
1142.9,-30.033
1143,-30.033
1143.1,-30.033
1143.3,-30.033
1143.4,-30.033
1143.5,-30.033
1143.6,-30.033
1143.7,-30.033
1143.8,-30.034
1144,-30.034
1144.1,-30.034
1144.2,-30.034
1144.3,-30.034
1144.4,-30.034
1144.6,-30.034
1144.7,-30.034
1144.8,-30.034
1144.9,-30.034
1145,-30.035
1145.1,-30.035
1145.3,-30.035
1145.4,-30.035
1145.5,-30.035
1145.6,-30.035
1145.7,-30.035
1145.8,-30.035
1146,-30.035
1146.1,-30.036
1146.2,-30.036
1146.3,-30.036
1146.5,-30.036
1146.6,-30.036
1146.7,-30.036
1146.8,-30.036
1146.9,-30.036
1147.1,-30.036
1147.2,-30.037
1147.3,-30.037
1147.4,-30.037
1147.5,-30.037
1147.6,-30.037
1147.8,-30.037
1147.9,-30.037
1148,-30.037
1148.1,-30.037
1148.2,-30.037
1148.3,-30.038
1148.5,-30.038
1148.6,-30.038
1148.7,-30.038
1148.8,-30.038
1148.9,-30.038
1149.1,-30.038
1149.2,-30.038
1149.3,-30.038
1149.4,-30.039
1149.5,-30.039
1149.6,-30.039
1149.8,-30.039
1149.9,-30.039
1150,-30.039
1150.1,-30.039
1150.3,-30.039
1150.4,-30.039
1150.5,-30.04
1150.6,-30.04
1150.7,-30.04
1150.8,-30.04
1151,-30.04
1151.1,-30.04
1151.2,-30.04
1151.3,-30.04
1151.4,-30.04
1151.5,-30.041
1151.7,-30.041
1151.8,-30.041
1151.9,-30.041
1152,-30.041
1152.1,-30.041
1152.3,-30.041
1152.4,-30.041
1152.5,-30.041
1152.6,-30.042
1152.7,-30.042
1152.9,-30.042
1153,-30.042
1153.1,-30.042
1153.2,-30.042
1153.3,-30.042
1153.5,-30.042
1153.6,-30.042
1153.7,-30.043
1153.8,-30.043
1153.9,-30.043
1154,-30.043
1154.2,-30.043
1154.3,-30.043
1154.4,-30.043
1154.5,-30.043
1154.6,-30.043
1154.8,-30.044
1154.9,-30.044
1155,-30.044
1155.1,-30.044
1155.2,-30.044
1155.3,-30.044
1155.5,-30.044
1155.6,-30.044
1155.7,-30.044
1155.8,-30.045
1155.9,-30.045
1156.1,-30.045
1156.2,-30.045
1156.3,-30.045
1156.4,-30.045
1156.5,-30.045
1156.6,-30.045
1156.8,-30.046
1156.9,-30.046
1157,-30.046
1157.1,-30.046
1157.3,-30.046
1157.4,-30.046
1157.5,-30.046
1157.6,-30.046
1157.8,-30.046
1157.9,-30.047
1158,-30.047
1158.2,-30.047
1158.3,-30.047
1158.4,-30.047
1158.5,-30.047
1158.7,-30.047
1158.8,-30.047
1158.9,-30.047
1159,-30.048
1159.2,-30.048
1159.3,-30.048
1159.4,-30.048
1159.5,-30.048
1159.7,-30.048
1159.8,-30.048
1159.9,-30.048
1160,-30.049
1160.2,-30.049
1160.3,-30.049
1160.4,-30.049
1160.6,-30.049
1160.7,-30.049
1160.8,-30.049
1160.9,-30.049
1161.1,-30.049
1161.2,-30.05
1161.3,-30.05
1161.4,-30.05
1161.6,-30.05
1161.7,-30.05
1161.8,-30.05
1162,-30.05
1162.1,-30.05
1162.2,-30.05
1162.3,-30.051
1162.5,-30.051
1162.6,-30.051
1162.7,-30.051
1162.8,-30.051
1163,-30.051
1163.1,-30.051
1163.2,-30.051
1163.3,-30.052
1163.5,-30.052
1163.6,-30.052
1163.7,-30.052
1163.8,-30.052
1164,-30.052
1164.1,-30.052
1164.2,-30.052
1164.4,-30.052
1164.5,-30.053
1164.6,-30.053
1164.7,-30.053
1164.9,-30.053
1165,-30.053
1165.1,-30.053
1165.2,-30.053
1165.4,-30.053
1165.5,-30.054
1165.6,-30.054
1165.8,-30.054
1165.9,-30.054
1166,-30.054
1166.1,-30.054
1166.3,-30.054
1166.4,-30.054
1166.5,-30.055
1166.6,-30.055
1166.8,-30.055
1166.9,-30.055
1167,-30.055
1167.1,-30.055
1167.3,-30.055
1167.4,-30.055
1167.5,-30.055
1167.6,-30.056
1167.8,-30.056
1167.9,-30.056
1168,-30.056
1168.2,-30.056
1168.3,-30.056
1168.4,-30.056
1168.5,-30.056
1168.7,-30.057
1168.8,-30.057
1168.9,-30.057
1169,-30.057
1169.2,-30.057
1169.3,-30.057
1169.4,-30.057
1169.6,-30.057
1169.7,-30.058
1169.8,-30.058
1169.9,-30.058
1170.1,-30.058
1170.2,-30.058
1170.3,-30.058
1170.4,-30.058
1170.6,-30.058
1170.7,-30.058
1170.8,-30.059
1170.9,-30.059
1171.1,-30.059
1171.2,-30.059
1171.3,-30.059
1171.4,-30.059
1171.6,-30.059
1171.7,-30.059
1171.8,-30.06
1172,-30.06
1172.1,-30.06
1172.2,-30.06
1172.3,-30.06
1172.5,-30.06
1172.6,-30.06
1172.7,-30.06
1172.8,-30.061
1173,-30.061
1173.1,-30.061
1173.2,-30.061
1173.4,-30.061
1173.5,-30.061
1173.6,-30.061
1173.7,-30.061
1173.9,-30.062
1174,-30.062
1174.1,-30.062
1174.2,-30.062
1174.4,-30.062
1174.5,-30.062
1174.6,-30.062
1174.7,-30.062
1174.9,-30.062
1175,-30.063
1175.1,-30.063
1175.2,-30.063
1175.4,-30.063
1175.5,-30.063
1175.6,-30.063
1175.8,-30.063
1175.9,-30.063
1176,-30.064
1176.1,-30.064
1176.3,-30.064
1176.4,-30.064
1176.5,-30.064
1176.6,-30.064
1176.8,-30.064
1176.9,-30.064
1177,-30.065
1177.2,-30.065
1177.3,-30.065
1177.4,-30.065
1177.5,-30.065
1177.7,-30.065
1177.8,-30.065
1177.9,-30.065
1178,-30.066
1178.2,-30.066
1178.3,-30.066
1178.4,-30.066
1178.5,-30.066
1178.7,-30.066
1178.8,-30.066
1178.9,-30.066
1179,-30.066
1179.2,-30.067
1179.3,-30.067
1179.4,-30.067
1179.5,-30.067
1179.7,-30.067
1179.8,-30.067
1179.9,-30.067
1180.1,-30.067
1180.2,-30.068
1180.3,-30.068
1180.4,-30.068
1180.6,-30.068
1180.7,-30.068
1180.8,-30.068
1181,-30.068
1181.1,-30.068
1181.2,-30.069
1181.3,-30.069
1181.4,-30.069
1181.6,-30.069
1181.7,-30.069
1181.8,-30.069
1181.9,-30.069
1182.1,-30.069
1182.2,-30.07
1182.3,-30.07
1182.5,-30.07
1182.6,-30.07
1182.7,-30.07
1182.8,-30.07
1183,-30.07
1183.1,-30.07
1183.2,-30.07
1183.3,-30.071
1183.5,-30.071
1183.6,-30.071
1183.7,-30.071
1183.9,-30.071
1184,-30.071
1184.1,-30.071
1184.2,-30.071
1184.4,-30.072
1184.5,-30.072
1184.6,-30.072
1184.7,-30.072
1184.9,-30.072
1185,-30.072
1185.1,-30.072
1185.3,-30.072
1185.4,-30.073
1185.5,-30.073
1185.6,-30.073
1185.8,-30.073
1185.9,-30.073
1186,-30.073
1186.1,-30.073
1186.3,-30.073
1186.4,-30.074
1186.5,-30.074
1186.6,-30.074
1186.8,-30.074
1186.9,-30.074
1187,-30.074
1187.1,-30.074
1187.3,-30.074
1187.4,-30.075
1187.5,-30.075
1187.7,-30.075
1187.8,-30.075
1187.9,-30.075
1188,-30.075
1188.2,-30.075
1188.3,-30.075
1188.4,-30.076
1188.6,-30.076
1188.7,-30.076
1188.8,-30.076
1188.9,-30.076
1189,-30.076
1189.2,-30.076
1189.3,-30.076
1189.4,-30.077
1189.5,-30.077
1189.7,-30.077
1189.8,-30.077
1189.9,-30.077
1190.1,-30.077
1190.2,-30.077
1190.3,-30.077
1190.4,-30.077
1190.6,-30.078
1190.7,-30.078
1190.8,-30.078
1190.9,-30.078
1191.1,-30.078
1191.2,-30.078
1191.3,-30.078
1191.5,-30.078
1191.6,-30.079
1191.7,-30.079
1191.8,-30.079
1192,-30.079
1192.1,-30.079
1192.2,-30.079
1192.3,-30.079
1192.5,-30.08
1192.6,-30.08
1192.7,-30.08
1192.8,-30.08
1193,-30.08
1193.1,-30.08
1193.2,-30.08
1193.3,-30.08
1193.5,-30.081
1193.6,-30.081
1193.7,-30.081
1193.9,-30.081
1194,-30.081
1194.1,-30.081
1194.2,-30.081
1194.4,-30.081
1194.5,-30.082
1194.6,-30.082
1194.8,-30.082
1194.9,-30.082
1195,-30.082
1195.1,-30.082
1195.3,-30.082
1195.4,-30.082
1195.5,-30.083
1195.6,-30.083
1195.8,-30.083
1195.9,-30.083
1196,-30.083
1196.1,-30.083
1196.3,-30.083
1196.4,-30.083
1196.5,-30.084
1196.6,-30.084
1196.8,-30.084
1196.9,-30.084
1197,-30.084
1197.1,-30.084
1197.3,-30.084
1197.4,-30.084
1197.5,-30.085
1197.7,-30.085
1197.8,-30.085
1197.9,-30.085
1198,-30.085
1198.2,-30.085
1198.3,-30.085
1198.4,-30.085
1198.6,-30.086
1198.7,-30.086
1198.8,-30.086
1198.9,-30.086
1199.1,-30.086
1199.2,-30.086
1199.3,-30.086
1199.4,-30.086
1199.6,-30.087
1199.7,-30.087
1199.8,-30.087
1199.9,-30.087
1200.1,-30.087
1200.2,-30.087
1200.3,-30.087
1200.4,-30.088
1200.6,-30.088
1200.7,-30.088
1200.8,-30.088
1200.9,-30.088
1201.1,-30.088
1201.2,-30.088
1201.3,-30.088
1201.5,-30.089
1201.6,-30.089
1201.7,-30.089
1201.8,-30.089
1201.9,-30.089
1202.1,-30.089
1202.2,-30.089
1202.3,-30.089
1202.5,-30.09
1202.6,-30.09
1202.7,-30.09
1202.9,-30.09
