depth [m],temp [K]
4.975997522,-44.41892503
241.3668508,-43.72743348
499.8709544,-42.47028828
721.7054664,-40.80355307
997.0577608,-38.08755192
1239.498271,-35.13221203
1456.85232,-31.94185138
1680.15279,-28.16054612
1846.652558,-25.01274828
2037.516131,-20.91006292
2214.938316,-16.95542213
2367.810871,-13.1426574
2504.867599,-9.410083481
2691.622361,-4.219887322
