depth [m],temp [K]
20.26319776,-25.04617575
76.09114824,-25.28053715
132.1614996,-25.37987442
231.7806823,-25.50491155
329.8318344,-25.32208303
439.6091286,-24.82885882
544.6065806,-23.81924058
646.1422452,-21.96365759
750.3443194,-19.15265244
851.2891319,-15.27863194
955.4154558,-10.49925738
1058.1707,-5.363680129
1098.318344,-3.375203581
