depth [m],temp [K]
12.71847067,-24.3725199
32.39839134,-24.38264005
54.90379715,-24.25973348
75.20487005,-24.12071456
96.16497032,-24.01392033
125.4576005,-23.88448892
179.9144711,-23.7318877
231.5307064,-23.54093642
269.3831173,-23.48687351
321.2417535,-23.24412304
373.2215902,-22.93705635
475.8404837,-22.1213189
579.2017299,-20.68319215
684.4794579,-18.55689512
787.8937293,-15.38955412
891.982178,-11.15933092
993.7678185,-6.733096377
